tract_geoid,economic_coverage,economic_score,education_score,education_coverage,health_coverage,health_score,housing_coverage,housing_score,safety_env_coverage,safety_env_score,mobility_connectivity_coverage,mobility_connectivity_score,youth_supports_coverage,youth_supports_score,yoi_raw_0_1,yoi_0_100,service_count,services_per_10k,total_population
06073017808,1.0,0.8590186592950932,0.5,0.0,1.0,0.7370844359402353,1.0,0.9843103448275862,0.0,,1.0,0.8501959247648903,1.0,0.04823596466229695,,,1,1.723543605653223,5802
06073017811,1.0,0.7201105736005529,0.5,0.0,1.0,0.6282037346143928,1.0,0.7837931034482759,0.0,,1.0,0.4519820461669991,1.0,0.2501258668186568,,,5,7.587253414264037,6590
06073018000,1.0,0.5929509329647547,0.5,0.0,1.0,0.606993852542442,1.0,0.7310344827586207,0.0,,1.0,0.6242680725752826,1.0,0.4311057281276717,,,6,17.386264850767894,3451
06073008365,1.0,0.9340013821700069,0.5,0.0,1.0,0.8112943587238257,1.0,0.7458620689655173,0.0,,1.0,0.8457243279186852,1.0,0.7809052911560749,,,13,49.7893527384144,2611
06073008365,1.0,0.9340013821700069,0.5,0.0,1.0,0.8112943587238257,1.0,0.7458620689655173,0.0,,1.0,0.8457243279186852,1.0,0.7809052911560749,,,13,49.7893527384144,2611
06073008365,1.0,0.9340013821700069,0.5,0.0,1.0,0.8112943587238257,1.0,0.7458620689655173,0.0,,1.0,0.8457243279186852,1.0,0.7809052911560749,,,13,49.7893527384144,2611
06073008365,1.0,0.9340013821700069,0.5,0.0,1.0,0.8112943587238257,1.0,0.7458620689655173,0.0,,1.0,0.8457243279186852,1.0,0.7809052911560749,,,13,49.7893527384144,2611
06073008365,1.0,0.9340013821700069,0.5,0.0,1.0,0.8112943587238257,1.0,0.7458620689655173,0.0,,1.0,0.8457243279186852,1.0,0.7809052911560749,,,13,49.7893527384144,2611
06073008365,1.0,0.9340013821700069,0.5,0.0,1.0,0.8112943587238257,1.0,0.7458620689655173,0.0,,1.0,0.8457243279186852,1.0,0.7809052911560749,,,13,49.7893527384144,2611
06073008365,1.0,0.9340013821700069,0.5,0.0,1.0,0.8112943587238257,1.0,0.7458620689655173,0.0,,1.0,0.8457243279186852,1.0,0.7809052911560749,,,13,49.7893527384144,2611
06073008365,1.0,0.9340013821700069,0.5,0.0,1.0,0.8112943587238257,1.0,0.7458620689655173,0.0,,1.0,0.8457243279186852,1.0,0.7809052911560749,,,13,49.7893527384144,2611
06073008365,1.0,0.9340013821700069,0.5,0.0,1.0,0.8112943587238257,1.0,0.7458620689655173,0.0,,1.0,0.8457243279186852,1.0,0.7809052911560749,,,13,49.7893527384144,2611
06073014805,1.0,0.20490670352453355,0.5,0.0,1.0,0.4139024820529523,1.0,0.40379310344827585,0.0,,1.0,0.25372043317184384,1.0,0.3548988315759476,,,6,11.60541586073501,5170
06073010011,1.0,0.6378714581893573,0.5,0.0,1.0,0.38593358574549796,1.0,0.2427586206896552,0.0,,1.0,0.4456219720718153,1.0,0.22139118457300275,,,4,8.94454382826476,4472
06073010011,1.0,0.6378714581893573,0.5,0.0,1.0,0.38593358574549796,1.0,0.2427586206896552,0.0,,1.0,0.4456219720718153,1.0,0.22139118457300275,,,4,8.94454382826476,4472
06073010011,1.0,0.6378714581893573,0.5,0.0,1.0,0.38593358574549796,1.0,0.2427586206896552,0.0,,1.0,0.4456219720718153,1.0,0.22139118457300275,,,4,8.94454382826476,4472
06073010011,1.0,0.6378714581893573,0.5,0.0,1.0,0.38593358574549796,1.0,0.2427586206896552,0.0,,1.0,0.4456219720718153,1.0,0.22139118457300275,,,4,8.94454382826476,4472
06073018400,1.0,0.12888735314443678,0.5,0.0,1.0,0.25018822347975955,1.0,0.3179310344827586,0.0,,1.0,0.4587114087584307,1.0,0.5854725942813717,,,9,25.73634543894767,3497
06073018509,1.0,0.06427090532135449,0.5,0.0,1.0,0.12712887947997667,1.0,0.14206896551724135,0.0,,1.0,0.09806070105443149,1.0,0.6142027643203192,,,12,22.89202594429607,5242
06073018512,1.0,0.2722874913614375,0.5,0.0,1.0,0.3236921385824208,1.0,0.5646551724137931,0.0,,1.0,0.708734682245654,1.0,0.3384017288876223,,,5,13.94700139470014,3585
06073018515,1.0,0.9433310297166552,0.5,0.0,1.0,0.5868835239995115,1.0,0.66,0.0,,1.0,0.5135404198727083,1.0,0.09251187422817517,,,2,3.8865137971239796,5146
06073004300,1.0,0.5387007601935039,0.5,0.0,1.0,0.568102023368481,1.0,0.5703448275862069,0.0,,1.0,0.4905915740476869,1.0,0.9257464139830911,,,32,73.74971191518783,4339
06073004400,1.0,0.35314443676572216,0.5,0.0,1.0,0.4490811382974393,1.0,0.4303448275862069,0.0,,1.0,0.5052937684050537,1.0,0.8637282701624395,,,22,53.69782767878936,4097
06073004600,1.0,0.3890808569454043,0.5,0.0,1.0,0.4155722020925783,1.0,0.31482758620689655,0.0,,1.0,0.5690866343687659,1.0,0.0827187232829866,,,1,5.0100200400801596,1996
06073004700,1.0,0.4523151347615757,0.5,0.0,1.0,0.39862666069562624,1.0,0.25931034482758625,0.0,,1.0,0.5857675501092429,1.0,0.44777049491783033,,,4,30.14318010550113,1327
06073004800,1.0,0.06081548030407735,0.5,0.0,1.0,0.1091409844074421,1.0,0.04275862068965519,0.0,,1.0,0.4149795763275387,1.0,0.12182221905576138,,,2,5.89101620029455,3395
06073004900,1.0,0.020387007601935014,0.5,0.0,1.0,0.06644567031714367,1.0,0.02137931034482754,0.0,,1.0,0.2334862733922295,1.0,0.4022767645103068,,,7,13.550135501355014,5166
06073009102,1.0,0.18762957843814787,0.5,0.0,1.0,0.4369775000339264,1.0,0.4170689655172414,0.0,,1.0,0.2619799088059276,1.0,0.40472641778284413,,,6,15.294417537598777,3923
06073009102,1.0,0.18762957843814787,0.5,0.0,1.0,0.4369775000339264,1.0,0.4170689655172414,0.0,,1.0,0.2619799088059276,1.0,0.40472641778284413,,,6,15.294417537598777,3923
06073009102,1.0,0.18762957843814787,0.5,0.0,1.0,0.4369775000339264,1.0,0.4170689655172414,0.0,,1.0,0.2619799088059276,1.0,0.40472641778284413,,,6,15.294417537598777,3923
06073009102,1.0,0.18762957843814787,0.5,0.0,1.0,0.4369775000339264,1.0,0.4170689655172414,0.0,,1.0,0.2619799088059276,1.0,0.40472641778284413,,,6,15.294417537598777,3923
06073009104,1.0,0.7360055286800277,0.5,0.0,1.0,0.6574877525817965,1.0,0.7918965517241379,0.0,,1.0,0.8008112472689275,1.0,0.8079421962572433,,,15,52.854122621564485,2838
06073009107,1.0,0.016240497581202495,0.5,0.0,1.0,0.5052435913094221,1.0,0.3436206896551724,0.0,,1.0,0.18957134036287643,1.0,0.15178208416452932,,,3,5.921831819976313,5066
06073009107,1.0,0.016240497581202495,0.5,0.0,1.0,0.5052435913094221,1.0,0.3436206896551724,0.0,,1.0,0.18957134036287643,1.0,0.15178208416452932,,,3,5.921831819976313,5066
06073009107,1.0,0.016240497581202495,0.5,0.0,1.0,0.5052435913094221,1.0,0.3436206896551724,0.0,,1.0,0.18957134036287643,1.0,0.15178208416452932,,,3,5.921831819976313,5066
06073009107,1.0,0.016240497581202495,0.5,0.0,1.0,0.5052435913094221,1.0,0.3436206896551724,0.0,,1.0,0.18957134036287643,1.0,0.15178208416452932,,,3,5.921831819976313,5066
06073005500,1.0,0.9965445749827229,0.5,0.0,1.0,0.6374882275509234,1.0,0.4336206896551724,0.0,,1.0,0.6584506507077039,1.0,0.3806497577657452,,,1,33.898305084745765,295
06073005700,1.0,0.006219765031098778,0.5,0.0,1.0,0.18170269646758674,1.0,0.1967241379310345,0.0,,1.0,0.5311057281276717,1.0,0.5729664196827207,,,7,32.49767873723305,2154
06073009201,1.0,0.5331720801658604,0.5,0.0,1.0,0.4163983091099079,1.0,0.35724137931034483,0.0,,1.0,0.17722974256673318,1.0,0.5618096323738957,,,11,19.167102282627635,5739
06073009201,1.0,0.5331720801658604,0.5,0.0,1.0,0.4163983091099079,1.0,0.35724137931034483,0.0,,1.0,0.17722974256673318,1.0,0.5618096323738957,,,11,19.167102282627635,5739
06073009201,1.0,0.5331720801658604,0.5,0.0,1.0,0.4163983091099079,1.0,0.35724137931034483,0.0,,1.0,0.17722974256673318,1.0,0.5618096323738957,,,11,19.167102282627635,5739
06073009201,1.0,0.5331720801658604,0.5,0.0,1.0,0.4163983091099079,1.0,0.35724137931034483,0.0,,1.0,0.17722974256673318,1.0,0.5618096323738957,,,11,19.167102282627635,5739
06073009301,1.0,0.5162404975812025,0.5,0.0,1.0,0.453475281249576,1.0,0.4308620689655172,0.0,,1.0,0.38890258383205095,1.0,0.6898387479813812,,,15,28.28054298642534,5304
06073009301,1.0,0.5162404975812025,0.5,0.0,1.0,0.453475281249576,1.0,0.4308620689655172,0.0,,1.0,0.38890258383205095,1.0,0.6898387479813812,,,15,28.28054298642534,5304
06073009301,1.0,0.5162404975812025,0.5,0.0,1.0,0.453475281249576,1.0,0.4308620689655172,0.0,,1.0,0.38890258383205095,1.0,0.6898387479813812,,,15,28.28054298642534,5304
06073009301,1.0,0.5162404975812025,0.5,0.0,1.0,0.453475281249576,1.0,0.4308620689655172,0.0,,1.0,0.38890258383205095,1.0,0.6898387479813812,,,15,28.28054298642534,5304
06073009506,1.0,0.7805805114029025,0.5,0.0,1.0,0.6502150931618017,1.0,0.6962068965517242,0.0,,1.0,0.7005512016718913,1.0,0.6331682815616985,,,12,26.189436927106065,4582
06073009602,1.0,0.6451278507256393,0.5,0.0,1.0,0.6174260065952856,1.0,0.6774137931034483,0.0,,1.0,0.6389030588011779,1.0,0.5053386529875558,,,8,19.593436198873377,4083
06073009602,1.0,0.6451278507256393,0.5,0.0,1.0,0.6174260065952856,1.0,0.6774137931034483,0.0,,1.0,0.6389030588011779,1.0,0.5053386529875558,,,8,19.593436198873377,4083
06073009602,1.0,0.6451278507256393,0.5,0.0,1.0,0.6174260065952856,1.0,0.6774137931034483,0.0,,1.0,0.6389030588011779,1.0,0.5053386529875558,,,8,19.593436198873377,4083
06073009602,1.0,0.6451278507256393,0.5,0.0,1.0,0.6174260065952856,1.0,0.6774137931034483,0.0,,1.0,0.6389030588011779,1.0,0.5053386529875558,,,8,19.593436198873377,4083
06073006000,1.0,0.191085003455425,0.5,0.0,1.0,0.4931852108184397,1.0,0.6812068965517242,0.0,,1.0,0.6170288306260093,1.0,0.9748434976726512,,,45,101.55721056194989,4431
06073006000,1.0,0.191085003455425,0.5,0.0,1.0,0.4931852108184397,1.0,0.6812068965517242,0.0,,1.0,0.6170288306260093,1.0,0.9748434976726512,,,45,101.55721056194989,4431
06073006000,1.0,0.191085003455425,0.5,0.0,1.0,0.4931852108184397,1.0,0.6812068965517242,0.0,,1.0,0.6170288306260093,1.0,0.9748434976726512,,,45,101.55721056194989,4431
06073006000,1.0,0.191085003455425,0.5,0.0,1.0,0.4931852108184397,1.0,0.6812068965517242,0.0,,1.0,0.6170288306260093,1.0,0.9748434976726512,,,45,101.55721056194989,4431
06073006100,1.0,0.5929509329647547,0.5,0.0,1.0,0.5239532358968095,1.0,0.49051724137931035,0.0,,1.0,0.6702683575567587,1.0,0.25988553244039136,,,3,13.48314606741573,2225
06073006300,0.0,,0.5,0.0,1.0,0.6918232029203816,1.0,0.35051724137931034,0.0,,1.0,0.4639645673031253,1.0,0.01826327538709984,,,0,0.0,2490
06073009603,1.0,0.15203870076019355,0.5,0.0,1.0,0.25638982751835415,1.0,0.2331034482758621,0.0,,1.0,0.10395506792058518,1.0,0.13436829106108103,,,3,4.784688995215311,6270
06073009604,1.0,0.6914305459571528,0.5,0.0,1.0,0.4947492163009404,1.0,0.4993103448275862,0.0,,1.0,0.6043478673886198,1.0,0.6333803552769071,,,10,31.133250311332503,3212
06073009703,1.0,0.7577747062888736,0.5,0.0,1.0,0.5591305350866479,1.0,0.6656896551724139,0.0,,1.0,0.7094875083119597,1.0,0.6107941483803553,,,10,27.816411682892905,3595
06073009705,1.0,0.8521078092605391,0.5,0.0,1.0,0.6334061393152303,1.0,0.7251724137931035,0.0,,1.0,0.6631932174408663,1.0,0.6088975966562173,,,10,27.027027027027028,3700
06073009801,1.0,0.8337940566689703,0.5,0.0,1.0,0.5696392948744046,1.0,0.6987931034482759,0.0,,1.0,0.5767474114182578,1.0,0.46551106678065923,,,8,15.779092702169624,5070
06073011802,1.0,0.15065653075328267,0.5,0.0,1.0,0.1782223262630786,1.0,0.04741379310344829,0.0,,1.0,0.05134368766030206,1.0,0.01826327538709984,,,0,0.0,7161
06073006600,1.0,0.5929509329647547,0.5,0.0,1.0,0.5067532467532467,1.0,0.2810344827586207,0.0,,1.0,0.6026318039327443,1.0,0.46012586681865675,,,5,24.987506246876563,2001
06073006900,1.0,0.6015894955079475,0.5,0.0,1.0,0.6415159657479407,1.0,0.7513793103448276,0.0,,1.0,0.4016676166049207,1.0,0.33627814192077515,,,6,10.207553589656344,5878
06073007002,1.0,0.7360055286800277,0.5,0.0,1.0,0.6283900582176444,1.0,0.836896551724138,0.0,,1.0,0.8705794623349483,1.0,0.1283739431936924,,,2,6.309148264984228,3170
06073009804,1.0,0.95922598479613,0.5,0.0,1.0,0.4555010924289921,1.0,0.6243103448275862,0.0,,1.0,0.5245459295145816,1.0,0.09009808112472689,,,2,3.453038674033149,5792
06073009805,1.0,0.7767795438838977,0.5,0.0,1.0,0.5487665730298958,1.0,0.6855172413793104,0.0,,1.0,0.6790201386909851,1.0,0.6340303505272157,,,12,26.321561745996927,4559
06073009805,1.0,0.7767795438838977,0.5,0.0,1.0,0.5487665730298958,1.0,0.6855172413793104,0.0,,1.0,0.6790201386909851,1.0,0.6340303505272157,,,12,26.321561745996927,4559
06073009805,1.0,0.7767795438838977,0.5,0.0,1.0,0.5487665730298958,1.0,0.6855172413793104,0.0,,1.0,0.6790201386909851,1.0,0.6340303505272157,,,12,26.321561745996927,4559
06073009805,1.0,0.7767795438838977,0.5,0.0,1.0,0.5487665730298958,1.0,0.6855172413793104,0.0,,1.0,0.6790201386909851,1.0,0.6340303505272157,,,12,26.321561745996927,4559
06073010001,1.0,0.6548030407740152,0.5,0.0,1.0,0.43396931699439534,1.0,0.25413793103448273,0.0,,1.0,0.45457917735347203,1.0,0.9207528260663057,,,29,73.45491388044579,3948
06073010003,1.0,0.35314443676572216,0.5,0.0,1.0,0.3506741168966874,1.0,0.255,0.0,,1.0,0.4339241949273297,1.0,0.15333380830246035,,,3,6.033789219629927,4972
06073010004,1.0,0.5162404975812025,0.5,0.0,1.0,0.3164461452862707,1.0,0.1829310344827586,0.0,,1.0,0.33210007599506036,1.0,0.09216704664196827,,,2,3.8248231019315355,5229
06073012002,1.0,0.08776779543883895,0.5,0.0,1.0,0.3717491077365685,1.0,0.1681034482758621,0.0,,1.0,0.4413997340172889,1.0,0.278804977676451,,,4,12.051822838204279,3319
06073012003,1.0,0.650310988251555,0.5,0.0,1.0,0.47318487155477745,1.0,0.2732758620689655,0.0,,1.0,0.5312054716443431,1.0,0.22229932554383963,,,3,10.348395998620214,2899
06073012101,1.0,0.5387007601935039,0.5,0.0,1.0,0.4189283339440079,1.0,0.25534482758620686,0.0,,1.0,0.5828540894841835,1.0,0.07547734397264177,,,1,4.559963520291838,2193
06073007200,1.0,0.7840359364201797,0.5,0.0,1.0,0.5581681797825998,1.0,0.7455172413793103,0.0,,1.0,0.638698822076565,1.0,0.43344210126341787,,,8,13.771733516956447,5809
06073007302,1.0,0.9654457498272287,0.5,0.0,1.0,0.7344928686778216,1.0,0.9332758620689655,0.0,,1.0,0.9157689750166239,1.0,0.13975325353852,,,2,7.296607077708865,2741
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007501,1.0,0.4246717346233587,0.5,0.0,1.0,0.5325266321974785,1.0,0.5443103448275862,0.0,,1.0,0.4540246508976917,1.0,0.24070152940058898,,,4,9.615384615384617,4160
06073007502,1.0,0.5718728403593643,0.5,0.0,1.0,0.602239343728372,1.0,0.6182758620689655,0.0,,1.0,0.6319594851334662,1.0,0.722995867768595,,,12,39.86710963455149,3010
06073007502,1.0,0.5718728403593643,0.5,0.0,1.0,0.602239343728372,1.0,0.6182758620689655,0.0,,1.0,0.6319594851334662,1.0,0.722995867768595,,,12,39.86710963455149,3010
06073007502,1.0,0.5718728403593643,0.5,0.0,1.0,0.602239343728372,1.0,0.6182758620689655,0.0,,1.0,0.6319594851334662,1.0,0.722995867768595,,,12,39.86710963455149,3010
06073007502,1.0,0.5718728403593643,0.5,0.0,1.0,0.602239343728372,1.0,0.6182758620689655,0.0,,1.0,0.6319594851334662,1.0,0.722995867768595,,,12,39.86710963455149,3010
06073010009,1.0,0.33724948168624735,0.5,0.0,1.0,0.24010171124591187,1.0,0.1229310344827586,0.0,,1.0,0.24441578797378166,1.0,0.27116034957727747,,,5,9.19793966151582,5436
06073010009,1.0,0.33724948168624735,0.5,0.0,1.0,0.24010171124591187,1.0,0.1229310344827586,0.0,,1.0,0.24441578797378166,1.0,0.27116034957727747,,,5,9.19793966151582,5436
06073010009,1.0,0.33724948168624735,0.5,0.0,1.0,0.24010171124591187,1.0,0.1229310344827586,0.0,,1.0,0.24441578797378166,1.0,0.27116034957727747,,,5,9.19793966151582,5436
06073010009,1.0,0.33724948168624735,0.5,0.0,1.0,0.24010171124591187,1.0,0.1229310344827586,0.0,,1.0,0.24441578797378166,1.0,0.27116034957727747,,,5,9.19793966151582,5436
06073010009,1.0,0.33724948168624735,0.5,0.0,1.0,0.24010171124591187,1.0,0.1229310344827586,0.0,,1.0,0.24441578797378166,1.0,0.27116034957727747,,,5,9.19793966151582,5436
06073010009,1.0,0.33724948168624735,0.5,0.0,1.0,0.24010171124591187,1.0,0.1229310344827586,0.0,,1.0,0.24441578797378166,1.0,0.27116034957727747,,,5,9.19793966151582,5436
06073010009,1.0,0.33724948168624735,0.5,0.0,1.0,0.24010171124591187,1.0,0.1229310344827586,0.0,,1.0,0.24441578797378166,1.0,0.27116034957727747,,,5,9.19793966151582,5436
06073010009,1.0,0.33724948168624735,0.5,0.0,1.0,0.24010171124591187,1.0,0.1229310344827586,0.0,,1.0,0.24441578797378166,1.0,0.27116034957727747,,,5,9.19793966151582,5436
06073010009,1.0,0.33724948168624735,0.5,0.0,1.0,0.24010171124591187,1.0,0.1229310344827586,0.0,,1.0,0.24441578797378166,1.0,0.27116034957727747,,,5,9.19793966151582,5436
06073010010,1.0,0.21216309606081551,0.5,0.0,1.0,0.29370177367042577,1.0,0.17413793103448277,0.0,,1.0,0.3147062315949463,1.0,0.2999534530255533,,,5,10.40149781568546,4807
06073010010,1.0,0.21216309606081551,0.5,0.0,1.0,0.29370177367042577,1.0,0.17413793103448277,0.0,,1.0,0.3147062315949463,1.0,0.2999534530255533,,,5,10.40149781568546,4807
06073010010,1.0,0.21216309606081551,0.5,0.0,1.0,0.29370177367042577,1.0,0.17413793103448277,0.0,,1.0,0.3147062315949463,1.0,0.2999534530255533,,,5,10.40149781568546,4807
06073010010,1.0,0.21216309606081551,0.5,0.0,1.0,0.29370177367042577,1.0,0.17413793103448277,0.0,,1.0,0.3147062315949463,1.0,0.2999534530255533,,,5,10.40149781568546,4807
06073010013,1.0,0.3154803040774016,0.5,0.0,1.0,0.20185821493031522,1.0,0.032413793103448274,0.0,,1.0,0.0704502707324024,1.0,0.4779248598841075,,,8,16.51186790505676,4845
06073010013,1.0,0.3154803040774016,0.5,0.0,1.0,0.20185821493031522,1.0,0.032413793103448274,0.0,,1.0,0.0704502707324024,1.0,0.4779248598841075,,,8,16.51186790505676,4845
06073010013,1.0,0.3154803040774016,0.5,0.0,1.0,0.20185821493031522,1.0,0.032413793103448274,0.0,,1.0,0.0704502707324024,1.0,0.4779248598841075,,,8,16.51186790505676,4845
06073010013,1.0,0.3154803040774016,0.5,0.0,1.0,0.20185821493031522,1.0,0.032413793103448274,0.0,,1.0,0.0704502707324024,1.0,0.4779248598841075,,,8,16.51186790505676,4845
06073010013,1.0,0.3154803040774016,0.5,0.0,1.0,0.20185821493031522,1.0,0.032413793103448274,0.0,,1.0,0.0704502707324024,1.0,0.4779248598841075,,,8,16.51186790505676,4845
06073010013,1.0,0.3154803040774016,0.5,0.0,1.0,0.20185821493031522,1.0,0.032413793103448274,0.0,,1.0,0.0704502707324024,1.0,0.4779248598841075,,,8,16.51186790505676,4845
06073010013,1.0,0.3154803040774016,0.5,0.0,1.0,0.20185821493031522,1.0,0.032413793103448274,0.0,,1.0,0.0704502707324024,1.0,0.4779248598841075,,,8,16.51186790505676,4845
06073010013,1.0,0.3154803040774016,0.5,0.0,1.0,0.20185821493031522,1.0,0.032413793103448274,0.0,,1.0,0.0704502707324024,1.0,0.4779248598841075,,,8,16.51186790505676,4845
06073010013,1.0,0.3154803040774016,0.5,0.0,1.0,0.20185821493031522,1.0,0.032413793103448274,0.0,,1.0,0.0704502707324024,1.0,0.4779248598841075,,,8,16.51186790505676,4845
06073010106,1.0,0.050449205252246054,0.5,0.0,1.0,0.17940527080025512,1.0,0.03448275862068967,0.0,,1.0,0.22247791393559418,1.0,0.21570152940058895,,,4,8.503401360544217,4704
06073010107,1.0,0.7577747062888736,0.5,0.0,1.0,0.3413308634938729,1.0,0.22017241379310343,0.0,,1.0,0.18992234254773444,1.0,0.6693215066020709,,,15,25.303643724696357,5928
06073012102,1.0,0.1427090532135452,0.5,0.0,1.0,0.3337685407591365,1.0,0.15965517241379312,0.0,,1.0,0.5126923624964377,1.0,0.631334663246889,,,9,32.69160915365057,2753
06073012302,1.0,0.11644782308223911,0.5,0.0,1.0,0.34315827328366516,1.0,0.19482758620689655,0.0,,1.0,0.5867488363256388,1.0,0.7427139735917165,,,9,58.70841487279843,1533
06073012304,1.0,0.35314443676572216,0.5,0.0,1.0,0.33853010625737895,1.0,0.30689655172413793,0.0,,1.0,0.29688040277381966,1.0,0.01826327538709984,,,0,0.0,4427
06073012402,1.0,0.1427090532135452,0.5,0.0,1.0,0.201730380382418,1.0,0.1391379310344828,0.0,,1.0,0.15316614420062696,1.0,0.5075415597986132,,,9,16.519823788546255,5448
06073010401,1.0,0.7577747062888736,0.5,0.0,1.0,0.4058494483572853,1.0,0.25948275862068965,0.0,,1.0,0.5683836800607961,1.0,0.07651182673126247,,,1,4.651162790697675,2150
06073008002,1.0,0.8624740843123704,0.5,0.0,1.0,0.6970846394984325,1.0,0.8479310344827586,0.0,,1.0,0.8726251543649663,1.0,0.06616699914505557,,,1,3.7313432835820897,2680
06073010110,1.0,0.09467864547339322,0.5,0.0,1.0,0.18545244201984015,1.0,0.10637931034482756,0.0,,1.0,0.10853495772774768,1.0,0.18018428802127862,,,4,5.428881650380022,7368
06073010111,1.0,0.1485832757429164,0.5,0.0,1.0,0.2294522248910964,1.0,0.06206896551724139,0.0,,1.0,0.34578369905956113,1.0,0.18023036002659826,,,3,8.301051466519093,3614
06073010112,1.0,0.06427090532135449,0.5,0.0,1.0,0.1756770345641819,1.0,0.06534482758620686,0.0,,1.0,0.2314512681675691,1.0,0.1491958772679776,,,3,5.724098454493417,5241
06073010300,1.0,0.21665514858327573,0.5,0.0,1.0,0.2358224429697784,1.0,0.21000000000000002,0.0,,1.0,0.29801177923434974,1.0,0.3790367626104303,,,6,14.150943396226413,4240
06073013301,1.0,0.5718728403593643,0.5,0.0,1.0,0.3474575581158653,1.0,0.2444827586206897,0.0,,1.0,0.3285361451505652,1.0,0.3636919350242234,,,6,12.345679012345679,4860
06073012600,1.0,0.2722874913614375,0.5,0.0,1.0,0.24052002334133998,1.0,0.13844827586206898,0.0,,1.0,0.24218652037617555,1.0,0.48309727367721095,,,8,17.02127659574468,4700
06073012700,1.0,0.1973047684865239,0.5,0.0,1.0,0.22159243577738877,1.0,0.1443103448275862,0.0,,1.0,0.21601880877742946,1.0,0.5275415597986131,,,9,18.435067595247848,4882
06073012800,1.0,0.5718728403593643,0.5,0.0,1.0,0.3551408622725237,1.0,0.26775862068965517,0.0,,1.0,0.3829573952693075,1.0,0.26018428802127863,,,4,10.534632604687912,3797
06073012900,1.0,0.6914305459571528,0.5,0.0,1.0,0.4312973442440527,1.0,0.3093103448275862,0.0,,1.0,0.48422010069345495,1.0,0.33495345302555335,,,5,13.365410318096766,3741
06073013000,1.0,0.2017968210089841,0.5,0.0,1.0,0.26917436795179744,1.0,0.1701724137931035,0.0,,1.0,0.2368728032677876,1.0,0.4379248598841075,,,8,14.477017734346724,5526
06073008101,1.0,0.467519004837595,0.5,0.0,1.0,0.6765220046411269,1.0,0.8591379310344828,0.0,,1.0,0.7786168899021564,1.0,0.5317179633323834,,,8,21.645021645021647,3696
06073008101,1.0,0.467519004837595,0.5,0.0,1.0,0.6765220046411269,1.0,0.8591379310344828,0.0,,1.0,0.7786168899021564,1.0,0.5317179633323834,,,8,21.645021645021647,3696
