tract_geoid,poverty_rate,uninsured_rate,mental_distress,poor_physical_health,crime_rate,services_per_10k,service_count
06073017201,0.8879781420765027,0.9952380952380953,0.9605442176870749,0.9197278911564626,0.4993197278911564,0.8136054421768707,0.5739484396200815
06073007911,0.6775956284153005,0.819047619047619,0.4224489795918367,0.9714285714285714,0.4993197278911564,0.03605442176870748,0.03595658073270014
06073018102,0.47882513661202186,0.6836734693877551,0.3952380952380953,0.5850340136054422,0.4993197278911564,0.4965986394557823,0.2944369063772049
06073008201,0.657103825136612,0.9231292517006803,0.927891156462585,0.8068027210884354,0.4993197278911564,0.9578231292517007,0.7734056987788331
06073020035,0.9207650273224044,0.9761904761904762,0.8421768707482993,0.8238095238095238,0.4993197278911564,0.40272108843537413,0.5739484396200815
06073020032,0.9357923497267759,0.9231292517006803,0.9013605442176871,0.7448979591836735,0.4993197278911564,0.12244897959183673,0.11397557666214382
06073020033,0.42144808743169404,0.7768707482993198,0.6448979591836734,0.6129251700680272,0.4993197278911564,0.18843537414965986,0.20013568521031208
06073020030,0.26844262295081966,0.7462585034013605,0.6571428571428571,0.5421768707482993,0.4993197278911564,0.3006802721088435,0.5739484396200815
06073008377,0.029371584699453557,0.7292517006802721,0.4387755102040817,0.8646258503401361,0.4993197278911564,0.2163265306122449,0.11397557666214382
06073008379,0.010245901639344246,0.5904761904761905,0.4102040816326531,0.6829931972789116,0.4993197278911564,0.10612244897959183,0.11397557666214382
06073018202,0.21106557377049184,0.19319727891156457,0.08163265306122447,0.17278911564625854,0.4993197278911564,0.23945578231292516,0.20013568521031208
06073018616,0.3025956284153005,0.17210884353741496,0.2387755102040816,0.23809523809523814,0.4993197278911564,0.8965986394557823,0.8582089552238806
06073010018,0.9207650273224044,0.29319727891156466,0.6176870748299319,0.7850340136054421,0.4993197278911564,0.8938775510204081,0.966078697421981
06073005102,0.16530054644808745,0.5435374149659864,0.30544217687074826,0.7605442176870748,0.4993197278911564,0.454421768707483,0.48575305291723203
06073005101,0.05464480874316935,0.27823129251700685,0.08163265306122447,0.282312925170068,0.4993197278911564,0.11700680272108843,0.11397557666214382
06073017901,0.3811475409836066,0.5027210884353741,0.4224489795918367,0.47346938775510206,0.4993197278911564,0.42857142857142855,0.39009497964721845
06073022102,0.5662568306010929,0.7292517006802721,0.7938775510204081,0.6965986394557824,0.4993197278911564,0.6952380952380952,0.8738127544097694
06073017070,0.7616120218579235,0.8755102040816327,0.8421768707482993,0.9408163265306122,0.4993197278911564,0.7523809523809524,0.8344640434192673
06073008380,0.2882513661202186,0.6836734693877551,0.5741496598639455,0.9408163265306122,0.4993197278911564,0.6435374149659864,0.8059701492537313
06073018301,0.8381147540983607,0.8061224489795918,0.8238095238095238,0.6129251700680272,0.4993197278911564,0.8680272108843538,0.2944369063772049
06073017902,0.07991803278688525,0.29319727891156466,0.12585034013605445,0.1394557823129252,0.4993197278911564,0.6625850340136055,0.48575305291723203
06073007912,0.7534153005464481,0.8319727891156463,0.4387755102040817,0.992517006802721,0.4993197278911564,0.8285714285714286,0.48575305291723203
06073007602,0.264344262295082,0.819047619047619,0.5183673469387755,0.8775510204081632,0.4993197278911564,0.5496598639455782,0.20013568521031208
06073013327,0.45628415300546443,0.4571428571428572,0.8612244897959184,0.7850340136054421,0.4993197278911564,0.3564625850340136,0.48575305291723203
06073017606,0.657103825136612,0.6979591836734693,0.780952380952381,0.7115646258503401,0.4993197278911564,0.23537414965986395,0.20013568521031208
06073017605,0.5785519125683061,0.7870748299319728,0.8612244897959184,0.4850340136054422,0.4993197278911564,0.7374149659863946,0.6913161465400272
06073013321,0.41666666666666663,0.4258503401360544,0.6904761904761905,0.7605442176870748,0.4993197278911564,0.19727891156462585,0.39009497964721845
06073020038,0.549863387978142,0.6312925170068027,0.7142857142857143,0.7605442176870748,0.4993197278911564,0.7605442176870748,0.8344640434192673
