GEOID,NAME,youth_10_19,services_per_1k_youth_10_19,median_hh_income_2023usd,zero_veh_share,severity_score,priority_tier,suitability_score
06073017044,170.44,942.0,7.43099787685775,197917.0,0.0132978723404255,0.4495713206853016,Medium,0.15962351023137528
06073017044,170.44,942.0,7.43099787685775,197917.0,0.0132978723404255,0.4495713206853016,Medium,0.15962351023137528
06073017044,170.44,942.0,7.43099787685775,197917.0,0.0132978723404255,0.4495713206853016,Medium,0.15962351023137528
06073017044,170.44,942.0,7.43099787685775,197917.0,0.0132978723404255,0.4495713206853016,Medium,0.15962351023137528
06073017044,170.44,942.0,7.43099787685775,197917.0,0.0132978723404255,0.4495713206853016,Medium,0.15962351023137528
06073017044,170.44,942.0,7.43099787685775,197917.0,0.0132978723404255,0.4495713206853016,Medium,0.15962351023137528
06073017044,170.44,942.0,7.43099787685775,197917.0,0.0132978723404255,0.4495713206853016,Medium,0.15962351023137528
06073017049,170.49,313.0,0.0,107917.0,0.0585683297180043,0.503889741819246,Medium,0.3943735714147503
06073008310,83.10,587.0,0.0,153897.0,0.0313152400835073,0.45946251354965356,Medium,0.42320774913502346
06073020025,200.25,779.0,0.0,86080.0,0.0128824476650563,0.5240348028721818,Medium,0.4247996070682021
06073020106,201.06,479.0,0.0,93509.0,0.0277280858676207,0.5145802790444741,Medium,0.42510619496274304
06073015406,154.06,319.0,0.0,153583.0,0.0072551390568319,0.4668236440669052,Medium,0.36939338603409183
06073015100,151,689.0,0.0,99000.0,0.0180586907449209,0.5137869981440858,Medium,0.4051642606767938
06073016608,166.08,356.0,0.0,133092.0,0.0250312891113892,0.4899571726059746,Medium,0.3790340583329409
06073020021,200.21,1003.0,0.0,83706.0,0.0366524129505192,0.5496828034744691,Medium,0.45557254431601274
06073020024,200.24,337.0,0.0,85714.0,0.132051282051282,0.5197057107749388,Medium,0.3828395322743278
06073009103,91.03,285.0,3.5087719298245617,153807.0,0.043613707165109,0.4467772791183232,Medium,0.15482036512952288
06073008328,83.28,1744.0,0.573394495412844,,0.0204482894219425,,,0.2538765158497137
06073006500,65,135.0,22.22222222222222,69057.0,0.3249686323713927,0.52394810525129,Medium,0.24327062060966292
06073006500,65,135.0,22.22222222222222,69057.0,0.3249686323713927,0.52394810525129,Medium,0.24327062060966292
06073006500,65,135.0,22.22222222222222,69057.0,0.3249686323713927,0.52394810525129,Medium,0.24327062060966292
06073008305,83.05,4220.0,0.0,41776.0,0.2559139784946236,0.777773657385466,High,0.7586687750480401
06073004501,45.01,99.0,0.0,77444.0,0.1171465968586387,0.5025231070558399,Medium,0.43189510379863383
06073003204,32.04,386.0,0.0,118750.0,0.0588235294117647,0.4944454783063166,Medium,0.44482807588097656
06073016609,166.09,733.0,0.0,122873.0,0.0406947890818858,0.49518902422284505,Medium,0.40856398580083425
06073020108,201.08,527.0,0.0,66250.0,0.0611183355006502,0.5325340953728575,Medium,0.440485466476311
06073020109,201.09,637.0,0.0,102381.0,0.0571428571428571,0.5139795833120111,Medium,0.4433137904414965
06073020202,202.02,1328.0,0.0,47669.0,0.0866359447004608,0.5865657635875119,Medium,0.5017229293586364
06073020206,202.06,889.0,0.0,71071.0,0.0379939209726443,0.5512233447668933,Medium,0.4437665303329298
06073020207,202.07,816.0,0.0,61950.0,0.2308733920108327,0.5925480727486228,Medium,0.45028083247977196
06073013504,135.04,528.0,0.0,138304.0,0.0076394194041252,0.4819787262457464,Medium,0.41138577636815005
06073013605,136.05,825.0,0.0,157344.0,0.0155555555555555,0.470235510026077,Medium,0.41755977399907585
06073020015,200.15,806.0,0.0,185121.0,0.0081190798376184,0.4531514384995537,Medium,0.4334039678564877
06073009706,97.06,890.0,2.247191011235955,138617.0,0.0336993563044301,0.4804658482344925,Medium,0.2257782125971064
06073009706,97.06,890.0,2.247191011235955,138617.0,0.0336993563044301,0.4804658482344925,Medium,0.2257782125971064
06073019702,197.02,652.0,0.0,101607.0,0.0141116100064143,0.5082293610215478,Medium,0.43839661083700354
06073019601,196.01,1020.0,0.0,112981.0,0.0359508041627246,0.5116388507938313,Medium,0.45990035221763104
06073017047,170.47,933.0,2.1436227224008575,180729.0,0.0177281680892974,0.4853766848908867,Medium,0.1700532520071039
06073017047,170.47,933.0,2.1436227224008575,180729.0,0.0177281680892974,0.4853766848908867,Medium,0.1700532520071039
06073009704,97.04,732.0,2.73224043715847,114712.0,0.0251183108846013,0.4888521032178672,Medium,0.17112513278336786
06073009704,97.04,732.0,2.73224043715847,114712.0,0.0251183108846013,0.4888521032178672,Medium,0.17112513278336786
06073015501,155.01,834.0,0.0,111364.0,0.0102370689655172,0.5080519139512762,Medium,0.4529883717420432
06073019303,193.03,864.0,0.0,124338.0,0.0275400074432452,0.48199188690977923,Medium,0.4596488513498562
06073019208,192.08,269.0,0.0,132891.0,0.0267011197243755,0.46365066595236004,Medium,0.3660828628079939
06073020807,208.07,475.0,0.0,126486.0,0.0,0.49478688411427074,Medium,0.3996159502659781
06073020902,209.02,282.0,0.0,111304.0,0.0079006772009029,0.4964797464108056,Medium,0.3774465856292425
06073003401,34.01,308.0,6.493506493506494,78026.0,0.087857847976308,0.49634002380079767,Medium,0.1857023166761288
06073003401,34.01,308.0,6.493506493506494,78026.0,0.087857847976308,0.49634002380079767,Medium,0.1857023166761288
06073017033,170.33,815.0,3.6809815950920246,170805.0,0.0,0.4583797915853334,Medium,0.17109209303512535
06073017033,170.33,815.0,3.6809815950920246,170805.0,0.0,0.4583797915853334,Medium,0.17109209303512535
06073017033,170.33,815.0,3.6809815950920246,170805.0,0.0,0.4583797915853334,Medium,0.17109209303512535
06073017033,170.33,815.0,3.6809815950920246,170805.0,0.0,0.4583797915853334,Medium,0.17109209303512535
06073017033,170.33,815.0,3.6809815950920246,170805.0,0.0,0.4583797915853334,Medium,0.17109209303512535
06073017033,170.33,815.0,3.6809815950920246,170805.0,0.0,0.4583797915853334,Medium,0.17109209303512535
06073020305,203.05,458.0,0.0,108814.0,0.044434857635893,0.48597074819549835,Medium,0.44530418270792665
06073020710,207.10,108.0,0.0,152656.0,0.0358890701468189,0.44699231904841136,Medium,0.4034148324159933
06073009502,95.02,239.0,8.368200836820083,137218.0,0.0056710775047258,0.43963635267212486,Medium,0.1501338569247417
06073009502,95.02,239.0,8.368200836820083,137218.0,0.0056710775047258,0.43963635267212486,Medium,0.1501338569247417
06073002601,26.01,758.0,2.638522427440633,65000.0,0.0844327176781002,0.5411030399528536,Medium,0.2177117666803252
06073002601,26.01,758.0,2.638522427440633,65000.0,0.0844327176781002,0.5411030399528536,Medium,0.2177117666803252
06073002702,27.02,796.0,0.0,80090.0,0.0980290456431535,0.5441428664309017,Medium,0.5552820396550073
06073002602,26.02,771.0,0.0,58417.0,0.0802060338484179,0.5649965743423134,Medium,0.5036842552164279
06073008311,83.11,333.0,0.0,,0.006578947368421,,,0.46042706370047526
06073002710,27.10,620.0,3.225806451612903,58636.0,0.1126373626373626,0.5641146360710358,Medium,0.1913111727805486
06073002710,27.10,620.0,3.225806451612903,58636.0,0.1126373626373626,0.5641146360710358,Medium,0.1913111727805486
06073002801,28.01,2630.0,0.0,73795.0,0.0931458699472759,0.7408922578444863,High,0.5811560723215781
06073002905,29.05,437.0,0.0,74500.0,0.0646506777893639,0.5147260489938817,Medium,0.4429327758190852
06073003201,32.01,680.0,2.941176470588235,93508.0,0.0184818481848184,0.5071640134819718,Medium,0.2011629593810445
06073003201,32.01,680.0,2.941176470588235,93508.0,0.0184818481848184,0.5071640134819718,Medium,0.2011629593810445
06073003202,32.02,607.0,0.0,91435.0,0.0356865787432117,0.5156954472649742,Medium,0.42150723720620276
06073020019,200.19,948.0,0.0,74026.0,0.0692699490662139,0.5367158322130706,Medium,0.462998237112165
06073010005,100.05,555.0,3.603603603603604,35503.0,0.1651254953764861,0.5584348728714739,Medium,0.20607834145854004
06073010005,100.05,555.0,3.603603603603604,35503.0,0.1651254953764861,0.5584348728714739,Medium,0.20607834145854004
06073015602,156.02,463.0,0.0,152917.0,0.0432632880098887,0.4947747307765865,Medium,0.39054833461527433
06073019103,191.03,567.0,0.0,115254.0,0.0074183976261127,0.4815442226260646,Medium,0.3941510708108765
06073013801,138.01,629.0,0.0,82404.0,0.0916620651573716,0.5285528916554193,Medium,0.4354395197889627
06073008346,83.46,321.0,3.115264797507788,177386.0,0.0121716848174247,0.4278956104782085,Medium,0.24561337847031603
06073020105,201.05,695.0,0.0,113875.0,0.0971685971685971,0.5278501777633666,Medium,0.44845684781352013
06073016807,168.07,1136.0,0.0,116955.0,0.0251312828207051,0.5024680639256562,Medium,0.48343402518950485
06073018904,189.04,846.0,0.0,71307.0,0.0507853403141361,0.5346485385871533,Medium,0.41561555592156757
06073009400,94,1101.0,0.0,86774.0,0.0,0.5635298024811817,Medium,0.49380071363400596
06073008324,83.24,710.0,1.4084507042253522,194130.0,0.0133600534402137,0.429148503290239,Medium,0.1806870702826585
06073008312,83.12,469.0,10.66098081023454,140463.0,0.0070921985815602,0.46291101596414175,Medium,0.2412768996720994
06073008312,83.12,469.0,10.66098081023454,140463.0,0.0070921985815602,0.46291101596414175,Medium,0.2412768996720994
06073008312,83.12,469.0,10.66098081023454,140463.0,0.0070921985815602,0.46291101596414175,Medium,0.2412768996720994
06073008312,83.12,469.0,10.66098081023454,140463.0,0.0070921985815602,0.46291101596414175,Medium,0.2412768996720994
06073008312,83.12,469.0,10.66098081023454,140463.0,0.0070921985815602,0.46291101596414175,Medium,0.2412768996720994
06073017403,174.03,398.0,0.0,151518.0,0.0296139608672659,0.4597746404633195,Medium,0.40997049806062236
06073016616,166.16,563.0,0.0,75469.0,0.0236559139784946,0.5368579036464871,Medium,0.40627129532601874
06073002002,20.02,174.0,0.0,166605.0,0.0368744512730465,0.43994042773388736,Medium,0.4154998007954513
06073002100,21,747.0,1.3386880856760377,76648.0,0.0415730337078651,0.5273160057397471,Medium,0.24111953047479343
06073019902,199.02,448.0,0.0,82206.0,0.0,0.5068276867388891,Medium,0.4318891964257612
06073002201,22.01,383.0,0.0,40647.0,0.159298245614035,0.5737287799256647,Medium,0.5009333807989468
06073002202,22.02,870.0,2.2988505747126435,53537.0,0.2640931372549019,0.6086500842584613,High,0.2546443371202207
06073002202,22.02,870.0,2.2988505747126435,53537.0,0.2640931372549019,0.6086500842584613,High,0.2546443371202207
06073018511,185.11,354.0,0.0,75356.0,0.0218900160170848,0.5048406371288526,Medium,0.45120973189537017
06073018516,185.16,446.0,0.0,107440.0,0.0190930787589498,0.4965982881968225,Medium,0.42626321613070783
06073018903,189.03,742.0,0.0,73750.0,0.0332929782082324,0.5286526743568938,Medium,0.40595487688595727
06073018905,189.05,622.0,0.0,78975.0,0.0752864157119476,0.5224314018169409,Medium,0.40787574773186885
06073018906,189.06,875.0,0.0,76410.0,0.046801872074883,0.5339119272575936,Medium,0.42446831061895846
06073019105,191.05,643.0,0.0,118636.0,0.0232383808095952,0.48335164343250875,Medium,0.4022286654915247
06073019301,193.01,651.0,0.0,112750.0,0.0198763250883392,0.4886645866813735,Medium,0.42038829121769067
06073019403,194.03,573.0,0.0,100227.0,0.020855614973262,0.4982182595642878,Medium,0.44263973910650817
06073019904,199.04,455.0,0.0,104458.0,0.0335429769392033,0.4861860838560202,Medium,0.42691592954712637
06073019905,199.05,650.0,0.0,107944.0,0.0,0.49480258920783404,Medium,0.4365442079457922
06073020107,201.07,670.0,0.0,104273.0,0.0208655332302936,0.5111522943880771,Medium,0.4112481793277031
06073020401,204.01,185.0,0.0,156806.0,0.0056625141562853,0.4459534173802142,Medium,0.3793015889571791
06073020404,204.04,554.0,0.0,95543.0,0.0172413793103448,0.4989535113412003,Medium,0.4108297052973857
06073020705,207.05,676.0,0.0,126538.0,0.0169491525423728,0.4946528680779933,Medium,0.4319108913370575
06073020805,208.05,458.0,0.0,111029.0,0.0194690265486725,0.504560107734292,Medium,0.3914767046367615
06073020806,208.06,582.0,0.0,74464.0,0.0571696344892221,0.5223852979190479,Medium,0.4236800833696356
06073000100,1,310.0,0.0,211023.0,0.0090661831368993,0.4246678895897323,Medium,0.5051529907535792
06073016610,166.10,764.0,0.0,84407.0,0.036813922356091,0.5395878171949182,Medium,0.4155510983995151
06073016613,166.13,264.0,0.0,116667.0,0.0168067226890756,0.5001137097231987,Medium,0.3777661711713809
06073016614,166.14,441.0,0.0,116658.0,0.0373191165270373,0.49450337404196987,Medium,0.41327980597489333
06073016615,166.15,348.0,0.0,131500.0,0.0494880546075085,0.4738415044313668,Medium,0.4166126244215289
06073017020,170.20,555.0,0.0,175114.0,0.010533245556287,0.4590599527161328,Medium,0.40280815617526605
06073003107,31.07,604.0,3.3112582781456954,97105.0,0.0403120936280884,0.5042495616027306,Medium,0.21689734624722978
06073003107,31.07,604.0,3.3112582781456954,97105.0,0.0403120936280884,0.5042495616027306,Medium,0.21689734624722978
06073003108,31.08,404.0,0.0,112837.0,0.0528893241919686,0.5005226814905811,Medium,0.4212436769847624
06073017809,178.09,316.0,0.0,114500.0,0.0067114093959731,0.495778209840334,Medium,0.4151297516840412
06073018612,186.12,744.0,0.0,143333.0,0.0084985835694051,0.48533510622350506,Medium,0.4329533307959981
06073019503,195.03,560.0,0.0,82123.0,0.0311915159076731,0.5142778739089924,Medium,0.4526286991671866
06073020208,202.08,531.0,0.0,104911.0,0.0183006535947712,0.5138934229129382,Medium,0.4138431986263059
06073020209,202.09,498.0,0.0,52881.0,0.1032547699214365,0.5472143910952305,Medium,0.4244846775755233
06073020210,202.10,507.0,0.0,64069.0,0.039766081871345,0.5309915429664838,Medium,0.41244186054888327
06073020211,202.11,568.0,0.0,61327.0,0.1411822178798241,0.5455893817788249,Medium,0.4519028642909886
06073017306,173.06,277.0,0.0,224514.0,0.0,0.4116219079534888,Medium,0.3906431445148958
06073008350,83.50,491.0,2.0366598778004072,121335.0,0.0514285714285714,0.4758533385928597,Medium,0.3039107606121191
06073002803,28.03,386.0,0.0,80991.0,0.1222313371616078,0.5182989280742961,Medium,0.43954501157292497
06073002804,28.04,1013.0,0.0,88156.0,0.0122977346278317,0.5388031967561214,Medium,0.523914611673116
06073003001,30.01,540.0,1.851851851851852,91397.0,0.0270742358078602,0.5101286858593435,Medium,0.26725683235170905
06073003004,30.04,843.0,3.558718861209964,64815.0,0.0709413369713506,0.5521250988037165,Medium,0.23375352218307277
06073003004,30.04,843.0,3.558718861209964,64815.0,0.0709413369713506,0.5521250988037165,Medium,0.23375352218307277
06073003004,30.04,843.0,3.558718861209964,64815.0,0.0709413369713506,0.5521250988037165,Medium,0.23375352218307277
06073003004,30.04,843.0,3.558718861209964,64815.0,0.0709413369713506,0.5521250988037165,Medium,0.23375352218307277
06073003004,30.04,843.0,3.558718861209964,64815.0,0.0709413369713506,0.5521250988037165,Medium,0.23375352218307277
06073003004,30.04,843.0,3.558718861209964,64815.0,0.0709413369713506,0.5521250988037165,Medium,0.23375352218307277
06073003101,31.01,562.0,3.558718861209964,88229.0,0.0214007782101167,0.5191456877360799,Medium,0.2119608846735235
06073003101,31.01,562.0,3.558718861209964,88229.0,0.0214007782101167,0.5191456877360799,Medium,0.2119608846735235
06073016617,166.17,364.0,0.0,46667.0,0.1284634760705289,0.5532439948954193,Medium,0.40178285990927665
06073016804,168.04,1281.0,0.0,85321.0,0.0283185840707964,0.5269673053321267,Medium,0.445285918494039
06073016810,168.10,485.0,0.0,145268.0,0.0057803468208092,0.4901631192072981,Medium,0.3880088569811692
06073017006,170.06,286.0,0.0,170500.0,0.0130353817504655,0.4424370480843737,Medium,0.40701226826792863
06073020601,206.01,815.0,0.0,58569.0,0.0394529195160441,0.5437676032244285,Medium,0.44701326902922156
06073020602,206.02,744.0,0.0,69756.0,0.0667340748230535,0.5333574437472537,Medium,0.43563060152907623
06073020707,207.07,742.0,0.0,78281.0,0.0215736040609137,0.5300007953908051,Medium,0.4090483266058375
06073008339,83.39,44.0,45.45454545454545,80417.0,0.0836550836550836,0.43318764539857413,Medium,0.22107675089592815
06073008339,83.39,44.0,45.45454545454545,80417.0,0.0836550836550836,0.43318764539857413,Medium,0.22107675089592815
06073013412,134.12,520.0,0.0,119348.0,0.0222857142857142,0.48384676748528055,Medium,0.4267348887368303
06073020403,204.03,513.0,0.0,117417.0,0.0296875,0.5028164915823169,Medium,0.4039697819334109
06073021304,213.04,349.0,0.0,167500.0,0.0271966527196652,0.4558185367478415,Medium,0.38542636759152277
06073017009,170.09,507.0,0.0,98403.0,0.021094264996704,0.508256852320113,Medium,0.4194258890734156
06073017014,170.14,0.0,,82549.0,0.1340533672172808,,,
06073017018,170.18,575.0,3.4782608695652177,99048.0,0.0263157894736842,0.5089708684595321,Medium,0.19686499026043644
06073017018,170.18,575.0,3.4782608695652177,99048.0,0.0263157894736842,0.5089708684595321,Medium,0.19686499026043644
06073017021,170.21,234.0,0.0,201450.0,0.0,0.4117298771825215,Medium,0.37785421461700197
06073017031,170.31,374.0,0.0,151125.0,0.01573564122738,0.46451479490209124,Medium,0.4035327036887133
06073017034,170.34,817.0,1.2239902080783354,117382.0,0.017725258493353,0.5006313130193054,Medium,0.1830363266195735
06073017035,170.35,339.0,2.949852507374631,129861.0,0.1014263074484944,0.4885583766367788,Medium,0.15618535571272887
06073017036,170.36,355.0,2.8169014084507045,129979.0,0.0346117867165575,0.4835877957185559,Medium,0.14514443715351028
06073017037,170.37,798.0,2.506265664160401,125909.0,0.0335497835497835,0.49920892759509655,Medium,0.18141441276306833
06073017037,170.37,798.0,2.506265664160401,125909.0,0.0335497835497835,0.49920892759509655,Medium,0.18141441276306833
06073017039,170.39,934.0,1.0706638115631693,123836.0,0.0216647662485746,0.49640781121457256,Medium,0.23084311349379702
06073017040,170.40,438.0,0.0,150208.0,0.0086724482988659,0.45996577112867865,Medium,0.44439720783508746
06073017043,170.43,935.0,2.1390374331550803,192895.0,0.0415111940298507,0.45990993086505894,Medium,0.179130759749565
06073017043,170.43,935.0,2.1390374331550803,192895.0,0.0415111940298507,0.45990993086505894,Medium,0.179130759749565
06073017501,175.01,140.0,0.0,145357.0,0.0280728376327769,0.445854431422208,Medium,0.4053275798721298
06073017502,175.02,339.0,0.0,118611.0,0.0052710843373493,0.48099389998870457,Medium,0.4044942281918613
06073017603,176.03,447.0,0.0,182361.0,0.0045745654162854,0.4601667629528168,Medium,0.4285254495677573
06073017701,177.01,462.0,0.0,124833.0,0.0777964676198486,0.48275994653893683,Medium,0.3989243353991651
06073017702,177.02,241.0,0.0,144559.0,0.023168908819133,0.45539744025724616,Medium,0.39502580044428826
06073017808,178.08,512.0,0.0,158922.0,0.0297202797202797,0.4532762788653557,Medium,0.39644240596563424
06073017811,178.11,390.0,0.0,167287.0,0.0048471290082028,0.42999078623099557,Medium,0.40170405988654573
06073018000,180,189.0,0.0,96103.0,0.0244716351501668,0.48010095745284154,Medium,0.3969837422714284
06073008365,83.65,270.0,11.11111111111111,207865.0,0.0052687038988408,0.4083017835550195,Medium,0.11879260783960399
06073008365,83.65,270.0,11.11111111111111,207865.0,0.0052687038988408,0.4083017835550195,Medium,0.11879260783960399
06073008365,83.65,270.0,11.11111111111111,207865.0,0.0052687038988408,0.4083017835550195,Medium,0.11879260783960399
06073014805,148.05,421.0,0.0,94479.0,0.0464382326420198,0.49720414265802654,Medium,0.42414765107563107
06073010011,100.11,763.0,2.6212319790301444,111429.0,0.0305343511450381,0.5181973363628922,Medium,0.20022830557627946
06073010011,100.11,763.0,2.6212319790301444,111429.0,0.0305343511450381,0.5181973363628922,Medium,0.20022830557627946
06073018400,184,188.0,0.0,80844.0,0.1787916152897657,0.5208390021568045,Medium,0.4218446062686288
06073018509,185.09,618.0,0.0,61343.0,0.1515812431842966,0.5565060036836978,Medium,0.4505740601350224
06073018512,185.12,147.0,0.0,54954.0,0.0727816550348953,0.5115786870237391,Medium,0.4462405941980835
06073018515,185.15,468.0,0.0,116042.0,0.0693548387096774,0.49135769924494943,Medium,0.454343432867962
06073004300,43,389.0,2.5706940874035986,107846.0,0.0383239652529381,0.4869785865660396,Medium,0.15181106239715847
06073004400,44,274.0,0.0,102069.0,0.0288350634371395,0.4822162090539628,Medium,0.4168309391816155
06073004600,46,55.0,0.0,72774.0,0.1677852348993288,0.5126792902445116,Medium,0.4452559362169618
06073004700,47,52.0,19.230769230769234,64338.0,0.0937950937950937,0.4850900451585189,Medium,0.18865873394179147
06073004800,48,267.0,3.745318352059925,61783.0,0.1211180124223602,0.5284352439390297,Medium,0.19602787871415336
06073004900,49,735.0,0.0,46533.0,0.1502172563625077,0.576860567033951,Medium,0.5596311837448376
06073009102,91.02,329.0,6.079027355623101,75087.0,0.0863821138211382,0.511911174179616,Medium,0.16407249998647158
06073009102,91.02,329.0,6.079027355623101,75087.0,0.0863821138211382,0.511911174179616,Medium,0.16407249998647158
06073009104,91.04,268.0,0.0,147586.0,0.0329670329670329,0.4642812428637586,Medium,0.44231761017316945
06073009107,91.07,474.0,4.219409282700422,75733.0,0.0394910048266783,0.5085989611145594,Medium,0.17499294065446475
06073009107,91.07,474.0,4.219409282700422,75733.0,0.0394910048266783,0.5085989611145594,Medium,0.17499294065446475
06073005500,55,76.0,13.157894736842104,,0.0,,,0.11410640476913275
06073005700,57,102.0,0.0,75181.0,0.2162162162162162,0.5293610306191391,Medium,0.425318428668343
06073009201,92.01,512.0,3.90625,82727.0,0.051899907321594,0.5048429304940053,Medium,0.1992777169547439
06073009201,92.01,512.0,3.90625,82727.0,0.051899907321594,0.5048429304940053,Medium,0.1992777169547439
06073009301,93.01,468.0,4.273504273504274,106974.0,0.0287846481876332,0.48295712720230044,Medium,0.1798988887309681
06073009301,93.01,468.0,4.273504273504274,106974.0,0.0287846481876332,0.48295712720230044,Medium,0.1798988887309681
06073009506,95.06,559.0,0.0,154250.0,0.0208333333333333,0.46935592542933846,Medium,0.46903929816613016
06073009602,96.02,435.0,4.597701149425287,153575.0,0.0,0.4532805583821857,Medium,0.17205912219248534
06073009602,96.02,435.0,4.597701149425287,153575.0,0.0,0.4532805583821857,Medium,0.17205912219248534
06073006000,60,99.0,20.202020202020204,99044.0,0.1053702196908055,0.4554250186597918,Medium,0.1788210823597562
06073006000,60,99.0,20.202020202020204,99044.0,0.1053702196908055,0.4554250186597918,Medium,0.1788210823597562
06073006100,61,282.0,0.0,95655.0,0.031278748850046,0.5131099263644111,Medium,0.4199081709143986
06073006300,63,1141.0,0.0,,,,,0.45889181968171067
06073009603,96.03,418.0,0.0,70571.0,0.0563294972743791,0.5089099114022517,Medium,0.46638350324061584
06073009604,96.04,209.0,4.784688995215311,90282.0,0.0410958904109589,0.48598488381359,Medium,0.1835552331790783
06073009703,97.03,281.0,0.0,132094.0,0.0203602192638997,0.46514475612001716,Medium,0.43039202508129515
06073009705,97.05,425.0,2.352941176470588,136742.0,0.0071736011477761,0.47246691569525956,Medium,0.1640090336821452
06073009801,98.01,416.0,0.0,130543.0,0.043560606060606,0.4725258746228726,Medium,0.4718323496404171
06073011802,118.02,1559.0,0.0,57273.0,0.058282208588957,0.5840650154332506,Medium,0.5459287712885587
06073006600,66,191.0,0.0,101250.0,0.0210084033613445,0.49364827583954196,Medium,0.39871884974891647
06073006900,69,739.0,1.353179972936401,140768.0,0.0109628217349857,0.47645731443316963,Medium,0.2261232078193466
06073007002,70.02,285.0,3.5087719298245617,179239.0,0.0559055118110236,0.44120736356009793,Medium,0.19232036512952289
06073009804,98.04,784.0,0.0,148026.0,0.0691489361702127,0.4890435683341897,Medium,0.45005705115112293
06073009805,98.05,580.0,3.4482758620689653,101644.0,0.0194429847609038,0.5026798943001805,Medium,0.15259726617919894
06073009805,98.05,580.0,3.4482758620689653,101644.0,0.0194429847609038,0.5026798943001805,Medium,0.15259726617919894
06073010001,100.01,384.0,0.0,101591.0,0.0658153241650294,0.5031683965322159,Medium,0.4644858289079855
06073010003,100.03,391.0,2.557544757033248,98913.0,0.0600505689001264,0.49258158936541063,Medium,0.18592147870534817
06073010004,100.04,1079.0,0.9267840593141798,105074.0,0.0311926605504587,0.5402606949043234,Medium,0.27565783038161723
06073012002,120.02,543.0,0.0,38973.0,0.2537788385043755,0.6119699353139632,High,0.4423134509465377
06073012003,120.03,450.0,0.0,93438.0,0.0597758405977584,0.5327124726504191,Medium,0.4538347898058668
06073012101,121.01,201.0,0.0,93824.0,0.1051051051051051,0.5138326635339091,Medium,0.4148665120917995
06073007200,72,1636.0,0.6112469437652812,177039.0,0.0282337491792514,0.524205508987635,Medium,0.28050686195288144
06073007302,73.02,524.0,0.0,179449.0,0.0131712259371833,0.4809176910886934,Medium,0.4062624270608339
06073007501,75.01,34.0,117.6470588235294,83750.0,0.0957446808510638,0.33829494102465324,Low,0.13609205916853792
06073007501,75.01,34.0,117.6470588235294,83750.0,0.0957446808510638,0.33829494102465324,Low,0.13609205916853792
06073007501,75.01,34.0,117.6470588235294,83750.0,0.0957446808510638,0.33829494102465324,Low,0.13609205916853792
06073007501,75.01,34.0,117.6470588235294,83750.0,0.0957446808510638,0.33829494102465324,Low,0.13609205916853792
06073007502,75.02,87.0,22.988505747126435,84550.0,0.0681948424068767,0.4572291366550426,Medium,0.14041107732404912
06073007502,75.02,87.0,22.988505747126435,84550.0,0.0681948424068767,0.4572291366550426,Medium,0.14041107732404912
06073010009,100.09,426.0,7.042253521126761,74063.0,0.0689170182841068,0.5055359070768897,Medium,0.2136246445432837
06073010009,100.09,426.0,7.042253521126761,74063.0,0.0689170182841068,0.5055359070768897,Medium,0.2136246445432837
06073010009,100.09,426.0,7.042253521126761,74063.0,0.0689170182841068,0.5055359070768897,Medium,0.2136246445432837
06073010010,100.10,742.0,2.6954177897574128,65000.0,0.1058897243107769,0.557474410760531,Medium,0.2093728647413945
06073010010,100.10,742.0,2.6954177897574128,65000.0,0.1058897243107769,0.557474410760531,Medium,0.2093728647413945
06073010013,100.13,911.0,3.293084522502744,69459.0,0.0770750988142292,0.5626293210905365,Medium,0.23490853658254032
06073010013,100.13,911.0,3.293084522502744,69459.0,0.0770750988142292,0.5626293210905365,Medium,0.23490853658254032
06073010013,100.13,911.0,3.293084522502744,69459.0,0.0770750988142292,0.5626293210905365,Medium,0.23490853658254032
06073010106,101.06,742.0,1.3477088948787064,50833.0,0.1377245508982036,0.5765385637852616,Medium,0.26388972831985824
06073010107,101.07,975.0,1.0256410256410255,85875.0,0.0193548387096774,0.5325104380888768,Medium,0.2558659918150321
06073012102,121.02,319.0,0.0,70125.0,0.0826271186440678,0.5359002872752824,Medium,0.4233553168745114
06073012302,123.02,69.0,0.0,44750.0,0.1424936386768447,0.5341615627674096,Medium,0.42046875748736245
06073012304,123.04,525.0,0.0,90300.0,0.0916905444126074,0.5252615182581822,Medium,0.4482733165498561
06073012402,124.02,935.0,0.0,64018.0,0.0299305184393372,0.5537666875308126,Medium,0.48360074352065713
06073010401,104.01,268.0,0.0,70609.0,0.0499390986601705,0.5328581868246246,Medium,0.4184171598992188
06073008002,80.02,273.0,3.663003663003663,184653.0,0.0166177908113391,0.43471067357334336,Medium,0.1269351303800814
06073010110,101.10,1178.0,0.8488964346349746,68333.0,0.0527079303675048,0.5492524943233189,Medium,0.2824614776740736
06073010111,101.11,643.0,1.5552099533437014,59561.0,0.0284023668639053,0.557310190849664,Medium,0.2318531633363928
06073010112,101.12,1047.0,0.9551098376313276,57083.0,0.0732189973614775,0.5781997118999044,Medium,0.237156457035648
06073010300,103,484.0,0.0,77722.0,0.1493032514930325,0.5433511113996138,Medium,0.4423873150799785
06073013301,133.01,453.0,0.0,106645.0,0.0580727504786215,0.4964385472410634,Medium,0.4213649887729639
06073012600,126,649.0,0.0,78017.0,0.0654993514915694,0.5368142054214617,Medium,0.45058877026643873
06073012700,127,659.0,0.0,67961.0,0.1433506044905008,0.55783069254042,Medium,0.47787572292983244
